tweet_id,tweet_text,class_label
7.33816E+17,"Pacesetter Employees Raise Funds for Fort McMurray Wildfire Relief  CALGARY, Alberta--(BUSINESS WIRE)--Pacesetter D",rescue_volunteering_or_donation_effort
7.28994E+17,@dan_aykroyd Please encourage Canadian celebrities to help with the Fort McMurray Wildfire disaster. #ymmfire #ymm #ymmstrong #ymmhelps,rescue_volunteering_or_donation_effort
7.3095E+17,"After Canada wildfire, a silver lining for businesses yahoo! #Hookers",other_relevant_information
7.2891E+17,@MUTTScomics @spca #Alberta - what can be done to rescue abandoned pets? They need help. #ymmfire,rescue_volunteering_or_donation_effort
7.2875E+17,"Hi @northwestel. Has your fibre line near High Level, Alberta, been affected by the wildfire?",not_humanitarian
7.28672E+17,"RT @Alberta411: Fort McMurray Wildfire MEGA POST • Most expensive disaster in Canadian history at $9 billion • 1,600 Buildings",infrastructure_and_utility_damage
7.30093E+17,Official tour of destruction in Fort McMurray,infrastructure_and_utility_damage
7.29133E+17,@BreneBrown There are stories here in Canada where some Syrian newcomers are helping the wildfire evacuees. They understand.,rescue_volunteering_or_donation_effort
7.28692E+17,"In case anyone at all cares about the 100k Canadians that were/are forced to evacuate their homes in Fort McMurray bc of the wildfire, (1/2)",displaced_people_and_evacuations
7.29322E+17,Who was counting wild fires in N.A. two hundred years ago?,not_humanitarian
7.31092E+17,Today the Ss of Blessed Trinity CES will be supporting the Alberta Wildfire victims with a loonie and toonie drive #FortMacFire,rescue_volunteering_or_donation_effort
7.32361E+17,More Evacuations From Fort McMurray Wildfire  #Saskatoon #YXE,displaced_people_and_evacuations
7.3235E+17,RT @ctvedmonton: Certain camps north of Fort McMurray evacuated as wildfire grows:  #yeg #ymmfire,displaced_people_and_evacuations
7.2901E+17,⚡️ Fort McMurray wildfire could double in size this weekend help by donating to the red cross Please,rescue_volunteering_or_donation_effort
7.28583E+17,#ymmfire evacuees at northern work camps are heading south,displaced_people_and_evacuations
7.3228E+17,"#TheNewsClub Canadian National Railway bridge from Fort McMurray, Alberta. to Edmonton damaged in wildfire - CBC:",infrastructure_and_utility_damage
7.32935E+17,RT @JWongGlobalNews: Wildfire officials say strong winds from the west helped push the fire back on areas that were previously burned. #YMM,caution_and_advice
7.32342E+17,RT @davidcommon: New mandatory evacuation order for oil camps north of Fort McMurray as wildfire moves in,displaced_people_and_evacuations
7.29126E+17,Pray that the firefighters can contain the wildfire as soon as possible. Pray that no more homes or other structures get destroyed by it.,sympathy_and_support
7.29381E+17,Rachel Notley says Fort McMurray wildfire not spreading as fast as feared this weekend. Suncor facility not damaged. $SU,caution_and_advice
7.32005E+17,RT @MDGreenview16: Wildfire information alert issued for Little Smoky area residents. An evacuation notice has not been issued.,caution_and_advice
7.29153E+17,"Rescue workers retrieving pets in aftermath of Canadian wildfire: By Liz Hampton WANDERING RIVER, Alberta (Reuters)",rescue_volunteering_or_donation_effort
7.29441E+17,"Fort McMurray Update: Russia offers water bombers, specialists to help fight wildfire in Fort McMurray, Alberta -",rescue_volunteering_or_donation_effort
7.29693E+17,CFAX 1070 - Saanich Councillor thinks large scale concert a good idea to fundraise for wildfire victims,rescue_volunteering_or_donation_effort
7.3014E+17,"Charities on-site collecting donations, live br",rescue_volunteering_or_donation_effort
7.32798E+17,RT @Planetmosh: Wildfire festival needs your help.,sympathy_and_support
7.30144E+17,"Thanks, @planetlabs for releasing more images to help emergency crews.  #FortMacFire #FortMcMurray",sympathy_and_support
7.32349E+17,"Growing wildfire forces evacuation of Fort McMurray oilfield camps: Oilsands camps north of Fort McMurray, which",displaced_people_and_evacuations
7.30189E+17,Fort McMurray wildfire: Justin Trudeau to survey damage on Friday,infrastructure_and_utility_damage
7.34095E+17,@crudereporter Check out how a Waterloo based #tech company is helping assess wildfire damage in Fort McMurray.,rescue_volunteering_or_donation_effort
7.28558E+17,"RT @AM980News: No relief in sight as Fort McMurray wildfire grows to 85,000 hectares.",other_relevant_information
7.30061E+17,"Our thoughts go out to the families affected in #FortMcMurray Much appreciation to Fire, EMS and Police #FortMacFire",sympathy_and_support
7.29814E+17,Max and Ballard are raising $ for Fort McMurray Wildfire Relief:,rescue_volunteering_or_donation_effort
7.28631E+17,"#Canadian do great things #Classified, #DavidMyles donate proceeds from song to Fort McMurray wildfire relief",rescue_volunteering_or_donation_effort
7.28681E+17,B.C. Wildfire Service rates fire danger as high for south Nanaimo area: NANAIMO – Coastal Fire Centr  #nanaimo,other_relevant_information
7.33054E+17,.@RMWoodBuffalo releases higher-resolution before &amp; after pictures to assess wildfire damage #ymmfire,infrastructure_and_utility_damage
7.32555E+17,RT @ChrisVarcoe: Varcoe: Evacuees &amp; hotelier keep Fort McMurray hotel open for emergency workers in midst of wildfire.,displaced_people_and_evacuations
7.33704E+17,Fort McMurray wildfire expands into Saskatchewan :( Our thoughts are with the citizens affected #fortmcmurraystrong,sympathy_and_support
7.30911E+17,RT @GordSteinke: Fort McMurray wildfire likely killed all wildlife in its path: expert #ymmfire #abfire,other_relevant_information
7.28684E+17,"RT @UpNewsBot: Labatt brewing water to help those affected by Fort McMurray wildfire Labatt is sending at least 200,000 cans of",rescue_volunteering_or_donation_effort
7.30155E+17,Alberta wildfire: Emergency declared in Fort McMurray - BBC News -,caution_and_advice
7.30868E+17,So overwhelming when you donate $5 to Canadian Red Cross for the people of Alberta Wildfire ὠ7 May Godbless you ὠ7ὠA❤️ #AlbertaStrong,rescue_volunteering_or_donation_effort
7.28626E+17,"RT @REITCanada: Boardwalk REIT Provides Ft. McMurray Wildfire Update - Damage Unknown, Will Reimburse Tenants of 352 Units w/ $1,500 :",infrastructure_and_utility_damage
7.32612E+17,Evacuation order expand,displaced_people_and_evacuations
7.31494E+17,RT @NAMB_SBC: Help @SBDRnet provide aid to those affected by Canada wildfire.  #SendRelief,rescue_volunteering_or_donation_effort
7.28623E+17,"RT @GeorgeHatcher: #Aviationsafety Co-pilot uninjured;meanwhile, wildfire rages on.They need that water tanker.  htt",requests_or_urgent_needs
7.29075E+17,Manitoba to send 22 members of disaster response team to help battle Alberta wildfire,rescue_volunteering_or_donation_effort
7.29452E+17,"Buildings destroyed by a wildfire in Fort McMurray, Alberta are shown in this May 6, 2016, handout still from video.",infrastructure_and_utility_damage
7.29096E+17,Wildfire above Oyama: UPDATE: 4:30 p.m. A helicopter has now joined in the battle against the wildfire above Oyama. The BC Wildfire,caution_and_advice
7.33296E+17,An online housing registry for For McMurray evacuees hopes to connect evacuees with Edmonton landlords and resources,displaced_people_and_evacuations
7.3371E+17,RT @DrGurdeepParhar: Try to avoid human-caused forest fires,caution_and_advice
7.32237E+17,Premier Notley will update northern Alberta wildfire and relief efforts at 11 a.m. #FortMcMurray,rescue_volunteering_or_donation_effort
7.32702E+17,"Fort McMurray wildfire: Several homes damaged in explosion in Dickinsfield, fire in Thickwood:",infrastructure_and_utility_damage
7.3131E+17,"Homes are evacuated near Gold Bar, Wash., as a wildfire spreads to over 30 acres. Photo by Snocountyfire7",displaced_people_and_evacuations
7.2865E+17,RT @cfax1070: Island woman drives truck load of donations for Fort McMurray wildfire evacuees #yyj,rescue_volunteering_or_donation_effort
7.32515E+17,"The Wall Street Journal: Canada wildfire prompts new evacuation of 8,000 oil-sands workers -",displaced_people_and_evacuations
7.2907E+17,RT @vancouverianbiz: New homes spring up for Fort McMurray evacuees #Canadanews,displaced_people_and_evacuations
7.29396E+17,Best thing Yukoners can do is donate to the Red Cross. This will be a long journey for so many. #ymmfire #Yukon,rescue_volunteering_or_donation_effort
7.28617E+17,Dangerous wildfire conditions to persist in western Canada with no significant rainfall in sight,other_relevant_information
7.33366E+17,"Five things to know about Blacksand Lodge, which has been destroyed by the wildfire  #AB",other_relevant_information
7.28817E+17,RT @CraigScottNDP: Heartening list of ways people are coming together to help Fort McMurray fire refugees,rescue_volunteering_or_donation_effort
7.30276E+17,Canadian authorities to airlift thousands trapped by wildfires #worldnews #actu,rescue_volunteering_or_donation_effort
7.28613E+17,Evacuations Continue in Wildfire-Struck Alberta: With forest fires continuing to spread in Canada’s oil-patch,displaced_people_and_evacuations
7.3056E+17,Ontario provides $500K for wildfire relief.,rescue_volunteering_or_donation_effort
7.28648E+17,Massive convoy underway to move people out of wildfire zone,displaced_people_and_evacuations
7.31951E+17,REVISED: Satellite maps provide survey of wildfire damage | Alberta.ca,infrastructure_and_utility_damage
7.2943E+17,"Its almost bone dry out there - careful, even in urban areas. #firedanger",caution_and_advice
7.32495E+17,Canada oil workers flee wildfire: Hundreds of oil sands workers are ordered to evacuate camps ne.. #breakingnews,displaced_people_and_evacuations
7.28697E+17,Largest WILDFIRE in Albertas history has forced the residents to leave the city. The wildfire has destroyed,displaced_people_and_evacuations
7.35507E+17,"Crude production restarts as cool weather saps Canadian wildfire  We have some hot, dry conditions coming this wee",other_relevant_information
7.2881E+17,"RT @thechrisws: Even fire scientists are stunned by the scale of disruption and damage wrought by the fire, @IvanSemeniuk writes:",infrastructure_and_utility_damage
7.30454E+17,Premier says she hopes to give more information to Fort McMurray residents on re-entry to evacuated areas within 2,caution_and_advice
7.29397E+17,- our hearts go out to all impacted by the massive forest fires. Please work to support the relief programs around.,sympathy_and_support
7.28713E+17,please donate to the canadian red cross,rescue_volunteering_or_donation_effort
7.29188E+17,RT @NewsBreaksLive: #Rescue #workers #retrieving pets,rescue_volunteering_or_donation_effort
7.3014E+17,"Gallery Video, pictures of Fort McMurray wildfire damage media tour.",infrastructure_and_utility_damage
7.28899E+17,"B.C. wildfire crosses into Alberta, medical teams to help evacuees - Surrey Leader",rescue_volunteering_or_donation_effort
7.31939E+17,Lord God I pray for this family and so many others who lost everything they had in this fire! Lord send out rain!,sympathy_and_support
7.33317E+17,#YMMFire as Premier @christyclarkbc calls for a national strategy on #wildfires good to review history.,not_humanitarian
7.29014E+17,Alberta Premier Rachel Notley on wildfire: I know the people of Fort McMurray want to be back in their homes as soon as possible but retu,other_relevant_information
7.32557E+17,Work camps north of Fort McMurray evacuated due to wildfire: Evacuation of 12 camps being called a controlle,displaced_people_and_evacuations
7.30837E+17,RT @OregonOEM: Prepare your home before the start of #wildfire season by cleaning debris from the roof and gutters #OregonEM /,caution_and_advice
7.29824E+17,Winnipeg men rescued from Manitoba-Ontario forest fires,rescue_volunteering_or_donation_effort
7.3185E+17,RT @paterson_sam: Satellite imagery helps #ymmfire evacuees,displaced_people_and_evacuations
7.3352E+17,@BrianJeanWRP shows grace and resolve under pressure.,rescue_volunteering_or_donation_effort
7.33186E+17,#Senators Wire: NHL teams assist in Fort McMurray relief efforts,rescue_volunteering_or_donation_effort
7.32584E+17,Alberta has put major oil sands facilities and camps under a mandatory evacuation order as the wildfire,displaced_people_and_evacuations
7.32224E+17,"Alberta Wildfire Emergency Insurance Information, from Lanes Insurance",other_relevant_information
7.287E+17,"Days after they were first evacuated from Fort McMurray, officials started moving the thousands of residents who ..",displaced_people_and_evacuations
7.29621E+17,Single tweet confirms woman’s Fort McMurray home was destroyed in wildfire: Meranda Bos is among few Fort McM,infrastructure_and_utility_damage
7.32982E+17,Touching story of family/community coming together during a devastating time. Thoughts to all impacted #FortMacFire,sympathy_and_support
7.32334E+17,Last week we were able to donate $520 to the Canadian Red Cross for wildfire disaster relief. This week we are,rescue_volunteering_or_donation_effort
7.32598E+17,"RT @GlobalCalgary: Wood Buffalo officials say precautionary evacuation of work camps because of wildfire now impacting 8,000 people",displaced_people_and_evacuations
7.29411E+17,Russia wildfire aid offer still in limbo: Russian offer to send heavy water bombers to fight Fort Mac fire in limbo,rescue_volunteering_or_donation_effort
7.2866E+17,@TheYoungTurks Syrian refugees helping out fort mac wildfire victims in Canada. Please cover this story. #FortMacFire,sympathy_and_support
7.28667E+17,Fort McMurray wildfire: Red Cross set up a family reunification phone number for Fort McMurray evacuees:,displaced_people_and_evacuations
7.32684E+17,".@AlbertaEd FAQ for students, parents and educators about schools affected by #ymmfire:",other_relevant_information
7.29732E+17,RT @ChristinaNDP: My thoughts are with all Albertans evaculated from the Fort McMurray region due to wildfire as well as the first responde,sympathy_and_support
7.29699E+17,RT @DaveMustaine: My thoughts and prayers go out to our neighbors in Canada Hopes rise in Canadian wildfire battle,sympathy_and_support
7.29217E+17,RT @Muellerforlife2: Canadian #RedCross volunteers giving - as always - helping families forced from homes by Alberta wildfire #ABfire htt,rescue_volunteering_or_donation_effort
7.33008E+17,@JustinTrudeau @RachelNotley @jkenney we need immediate help in this province this is negligence on fed prov gov,requests_or_urgent_needs
7.31337E+17,I love that the kitty survived.,sympathy_and_support
7.29112E+17,RT @AFNAlberta1: Many First Nations opened their communities &amp;homes 2evacuees &amp; made generous donations 2Red Cross.. across AB.,rescue_volunteering_or_donation_effort
7.29154E+17,@WWETheBigShow have you donated to help aid people affected by the wildfire?,rescue_volunteering_or_donation_effort
7.29445E+17,Thoughts are with all the Mums &amp; their families today!,sympathy_and_support
7.29346E+17,RT @RealMickFoley: .@FightOwensFight &amp; @MmmGorgeous started a fund to help those devastated by the #FtMcMurray wildfire. Donate here :,rescue_volunteering_or_donation_effort
7.35579E+17,Fort McMurray forestry industry braces for wildfire damage reports,infrastructure_and_utility_damage
7.35983E+17,RT @604Now: 200 #BC firefighters head over to #FortMcMurray to assist in wildfire,rescue_volunteering_or_donation_effort
7.28642E+17,NewsAlert: Alberta to provide cash to evacuees: Massive convoy underway to move Fort McMurray wildfire evacuees,rescue_volunteering_or_donation_effort
7.35593E+17,In The Press – Donations to the Red Cross for wildfire relief exceed $100M: As much of Alberta experienced a wet,rescue_volunteering_or_donation_effort
7.33321E+17,Ingersoll band will perform at benefit concert to support Fort McMurray wildfire victims,rescue_volunteering_or_donation_effort
7.30482E+17,"Provincial government, Red Cross start distributing emergency funds to wildfire evacuees: The Alberta Governm",rescue_volunteering_or_donation_effort
7.29729E+17,Fellowship.ca - Alberta Wildfire Relief,other_relevant_information
